file_name,comment_text,stance_label
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,"Journal of Education Policy, 34(6), 747–747.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,"She was a class VI drop out student and was admitted at KGBV, Hapjan in the year 2010.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Learning and teaching materials are available and used in all the schools continuing and comprehensive system of evaluation and imparting skill education is adopted in some of the schools.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,The police official rang up her mother and informed the whereabouts of her daughter.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,There should be provision for continues contact with the target population of hard to reach groups and vulnerable girls.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Hostels normally observe specific study hours during which no other activity except studying is expected to be done in the hostel.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Thus the study has been conducted in 30 schools.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","Their children did not face much problem in school in terms of discrimination / bias, language, mixing up with other children, projects and activities etc.",Oppose
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,Once the data was collected it was analyzed using the SPSS.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,"(iv) In the appointment of teachers, preference may be given to those with higher qualification.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Cooking has to be done only by them and in their absence by hiring proper cooks from the market and teacher should not be engaged in cooking activities.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,"For instance, Karnataka has school-based kitchens along with centralized kitchens operated by non-government (private sector or NGO) partners.",Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,Over half the participating states reported engaging the services of nutritionists in menu planning in 2018-19.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,"In doing so, they chose to forgo the free mid-day meals (in addition to free tuition) in the government schools.",Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",Most of the rural schools (60-80%) displayed / provided necessary information regarding number of seats available; neighbourhood criterion; documents required for submission with application for admission; and deadline for form submission.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",The DRTE Rules inter alia provide for the following: Development and Research Services Pvt.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf"," In MP, percentage of students enrolled under EWS / DG category wrt current strength was about 16%.",Neutral
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,The research was conceded in the same cities because the influence of education from rural-urban in some selected areas can be observed.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","84 Likewise, analysis of the admission data in urban area by different categories of students reveals that admissions of SCs, STs, OBCs, Children with Special Needs (CwD) and students of EWS categories had a mixed trend of growth over previous years.",Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",They must ensure that the School Management Committees (SMCs) are constituted and Development & Research Services Pvt.,Neutral
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,"Employees additionally get self-governance to pick educational plan, technique, teaching method and assessment models inside the given strategy structure.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,The state may follow the practice of Uttar Pradesh and appoint only those with B.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,The purchase or construction of any other item not specified in the fixed schedule of rates needs to be approved by the state Steering-cum- Monitoring Committee (MHRD 2019d).,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,"Chhattisgarh, Haryana, Kerala, and Uttarakhand put a special focus on creating leadership positions for women in the MDM scheme, and states such as Chhattisgarh and Goa also engaged women self-help groups (SHGs) in mid-day meal provisions.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,There had been 3 teachers with M.Phil and Ph.D qualifications and they constituted 10 percent of the strength of teachers.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Impact of Food on the Girls The KGBV girls are supposed to get the nutritious food in the hostels where they stay.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,In fact three of them had only less than 10 students each.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf", Admission is to be granted as soon as possible so that children can join the academic session on the very first day itself.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",The drop-out rate was 2.82% in Pre- Primary /KG class and 1.04% in class 1.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,There had been no case needing improvement.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","However, as per discussion with DEO, there was no such authority in Bhopal maintaining prescribed record relating to children from their birth till they attain 14 years.",Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,The survey asked about complementary services that accompany the mid-day meals (Figure 17).,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Only one fourth of all the non- teaching staffs are permanent and the rest were temporarily.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,The teachers are the best person to tell about the regularity of students in classes.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,The hostels should have its own staff in cooking and the time of the students may not be spent for this purpose.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,She belongs to a very poor family and due to poverty she dropped out from school in Class VI.,Oppose
SSG-2022-report.pdf,d. 100% check on the interviewer selfie at the village was done for authenticating data collection.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Table 7.38 Distribution of non-teaching staff as per their job status Sate Full Time Part Time Perman ent Temp.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,80 percent were very much satisfied and 20 percent were just satisfied with the upkeep of the surroundings.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,The survey team tried to find out whether there are male staff in the selected schools and whether they are allowed to work within the campus of the KGBVs.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf, The KGBVs which are functioning in the hilly areas and in north eastern region need specific financial allocations as the cost of construction and material used is very high.,Neutral
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,"It is a step towards a New Education Policy and is built upon the foundational pillars of Access, Equity, Quality, Affordability and Accountability and shall prove to be efficient enough.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Though originally the scheme covered only from class 6th to class 8th by the time the survey has started the same has been extended up to class 10th and it was found in the field in Assam the extension to higher class has been come into force.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,208 Table 8.12 Some details of facilities other than food made available to the students of KGBV Students as Ascertained from the school in charges Library facility has to be made compulsory.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,The average coverage rate for the 13 other states is 49%.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Teachers’ view on Sufficiency of teacher For taking the classes on different subjects for all the classes run by KGBV there must be sufficient number of teachers.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,An essential qualification for the post of teacher is the possession of technical qualification of B.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,The cases of dissatisfaction though minimal should be taken note of and steps to improve the upkeep the facilities to get the best satisfaction of the girls have to be taken so that the girls will be attracted to the KGBVs.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,This has to be avoided Computer knowledge may be imparted to girls Adequate uniforms may be provided About 60 percent of girls are helping in cooking.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,"The matters regarding taboos, regarding menstruation are widely discussed in X about two third of the schools and the taboo is observed in about one fourth of the school.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf," Since stereotypes are being strengthened through curriculum and teaching, use of theatre, puppetry and other such activities can be used to undo stereotyping and biases.",Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",• As per state and district level authorities stray cases of discrimination were reported during 2013-14 in newspapers.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf," Better micromanagement and counseling on the importance of women education to reduce the absenteeism and dropouts may be done  .Teachers of only 42% of schools where CWSN are studying, prepare the Individualized Education Plan (IEP).",Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",The category of the reasons may be selected from the following grounds: - • Non- submission of valid date of birth proof of the candidate.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",4.5 Retention Retention rate is the percentage of school’s first time enrolled students who continue at that school the next year.,Neutral
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,"International Journal of Educational Development, 47, 1-19.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,An attempt has been made to get an idea on the impact of food on the health of the inmates of the hostels from the in charge of the schools.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,Some states have opted for a combination of sites for food preparation; these may be based on engagement with private or non-private implementation partners running centralized/off-site kitchens in certain pockets of the state.,Neutral
