file_name,comment_text,stance_label,word_count,policy_domain,app_name,package_name,rating,policy_id,policy_title,domain,state,district,source_type,source_name,respondent_type,sentiment_label,cleaned_comment_text
,people in bengaluru often say that mgnrega rural employment guarantee has potential but the government needs to fix practical issues according to informal surveys done by community groups,neutral,,,,,,P011,MGNREGA – Rural Employment Guarantee,Employment,Karnataka,Bengaluru,news_comment,,student,Neutral,
,on the ground in new delhi it is observed that kasturba gandhi balika vidyalaya kgbv has many loopholes and people are being harassed instead of helped based on their day to day experience,against,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Delhi,New Delhi,news_comment,,citizen,Negative,
,people in guwahati often say that mid day meal scheme mdm has potential but the government needs to fix practical issues as reflected in recent conversations on social media,neutral,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Assam,Guwahati,social_media_post,,official,Neutral,
,from the perspective of ngo representatives in guwahati electric vehicle ev policy fame ii has many loopholes and people are being harassed instead of helped when asked in local meetings and discussions,against,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Assam,Guwahati,social_media_post,,NGO_rep,Negative,
,people in ludhiana often say that npegel girls education initiative helps poor and middle class families who had no support earlier whenever the topic comes up in public meetings,for,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,Punjab,Ludhiana,social_media_post,,NGO_rep,Positive,
,people in chennai often say that pm awas yojana pmay housing for all has created more confusion than benefit for common people whenever the topic comes up in public meetings,against,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Tamil Nadu,Chennai,survey_feedback,,parent,Negative,
,on the ground in mumbai it is observed that national food security act pds seems useful for some groups but others are left out based on their day to day experience,neutral,,,,,,P014,National Food Security Act / PDS,Food_Security,Maharashtra,Mumbai,play_store_review,,NGO_rep,Neutral,
,from the perspective of citizens in chennai kasturba gandhi balika vidyalaya kgbv helps poor and middle class families who had no support earlier as reflected in recent conversations on social media,for,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Tamil Nadu,Chennai,social_media_post,,citizen,Positive,
,people in ludhiana often say that kasturba gandhi balika vidyalaya kgbv looks good on paper but implementation is very weak,against,,,,,,P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Punjab,Ludhiana,social_media_post,,citizen,Negative,
,from the perspective of teachers in kolkata pm awas yojana pmay housing for all has potential but the government needs to fix practical issues according to informal surveys done by community groups,neutral,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,West Bengal,Kolkata,survey_feedback,,teacher,Neutral,
,on the ground in bengaluru it is observed that sukanya samriddhi account scheme is one of the few schemes that actually reaches villages according to informal surveys done by community groups,for,,,,,,P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Karnataka,Bengaluru,social_media_post,,farmer,Positive,
,people in kolkata often say that swachh survekshan grameen swachh bharat has made real difference on the ground in our area as reflected in recent conversations on social media,for,,,,,,P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,West Bengal,Kolkata,news_comment,,student,Positive,
,according to feedback collected in gurugram npegel girls education initiative is a step in the right direction and should be strengthened further according to informal surveys done by community groups,for,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,Haryana,Gurugram,social_media_post,,teacher,Positive,
,in new delhi many shopkeepers feel that smart cities mission needs proper monitoring and transparency before we can judge it,neutral,,,,,,P017,Smart Cities Mission,Urban_Infra,Delhi,New Delhi,news_comment,,shopkeeper,Neutral,
,on the ground in guwahati it is observed that npegel girls education initiative needs proper monitoring and transparency before we can judge it whenever the topic comes up in public meetings,neutral,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,Assam,Guwahati,social_media_post,,NGO_rep,Neutral,
,on the ground in new delhi it is observed that beti bachao beti padhao bbbp has many loopholes and people are being harassed instead of helped whenever the topic comes up in public meetings,against,,,,,,P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Delhi,New Delhi,play_store_review,,shopkeeper,Negative,
,according to feedback collected in jaipur mid day meal scheme mdm has many loopholes and people are being harassed instead of helped whenever the topic comes up in public meetings,against,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Rajasthan,Jaipur,survey_feedback,,shopkeeper,Negative,
,on the ground in lucknow it is observed that ayushman bharat pm jay health insurance looks good on paper but implementation is very weak,against,,,,,,P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Uttar Pradesh,Lucknow,news_comment,,shopkeeper,Negative,
,on the ground in jaipur it is observed that electric vehicle ev policy fame ii has potential but the government needs to fix practical issues whenever the topic comes up in public meetings,neutral,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Rajasthan,Jaipur,social_media_post,,official,Neutral,
,in gurugram many parents feel that digital india mission helps poor and middle class families who had no support earlier according to informal surveys done by community groups,for,,,,,,P009,Digital India Mission,Digital_Governance,Haryana,Gurugram,survey_feedback,,parent,Positive,
,according to feedback collected in jaipur jal jeevan mission jjm has potential but the government needs to fix practical issues based on their day to day experience,neutral,,,,,,P016,Jal Jeevan Mission (JJM),Drinking_Water,Rajasthan,Jaipur,social_media_post,,citizen,Neutral,
,according to feedback collected in bengaluru swachh survekshan grameen swachh bharat has genuinely improved access for ordinary people when asked in local meetings and discussions,for,,,,,,P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,Karnataka,Bengaluru,news_comment,,shopkeeper,Positive,
,on the ground in jaipur it is observed that npegel girls education initiative feels more like a political advertisement than a real solution when asked in local meetings and discussions,against,,,,,,P002,NPEGEL – Girls Education Initiative,Girls_Education,Rajasthan,Jaipur,social_media_post,,farmer,Negative,
,people in new delhi often say that electric vehicle ev policy fame ii could become effective if local officials take it seriously according to informal surveys done by community groups,neutral,,,,,,P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Delhi,New Delhi,play_store_review,,shopkeeper,Neutral,
,people in guwahati often say that rte act 12 1 c ews quota helps poor and middle class families who had no support earlier as reflected in recent conversations on social media,for,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Assam,Guwahati,news_comment,,employee,Positive,
,in guwahati many farmers feel that jal jeevan mission jjm helps poor and middle class families who had no support earlier when asked in local meetings and discussions,for,,,,,,P016,Jal Jeevan Mission (JJM),Drinking_Water,Assam,Guwahati,social_media_post,,farmer,Positive,
,people in lucknow often say that data protection dpdp act has too much paperwork and corruption at local level based on their day to day experience,against,,,,,,P018,Data Protection / DPDP Act,Data_Protection,Uttar Pradesh,Lucknow,play_store_review,,employee,Negative,
,from the perspective of farmers in guwahati mid day meal scheme mdm has made real difference on the ground in our area based on their day to day experience,for,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Assam,Guwahati,survey_feedback,,farmer,Positive,
,in bengaluru many parents feel that beti bachao beti padhao bbbp has many loopholes and people are being harassed instead of helped whenever the topic comes up in public meetings,against,,,,,,P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Karnataka,Bengaluru,play_store_review,,parent,Negative,
,in ludhiana many officials feel that mid day meal scheme mdm seems useful for some groups but others are left out,neutral,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Punjab,Ludhiana,social_media_post,,official,Neutral,
,in new delhi many officials feel that smart cities mission has created more confusion than benefit for common people as reflected in recent conversations on social media,against,,,,,,P017,Smart Cities Mission,Urban_Infra,Delhi,New Delhi,social_media_post,,official,Negative,
,in jaipur many citizens feel that mid day meal scheme mdm looks good on paper but implementation is very weak according to informal surveys done by community groups,against,,,,,,P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Rajasthan,Jaipur,play_store_review,,citizen,Negative,
,from the perspective of parents in jaipur pm awas yojana pmay housing for all has genuinely improved access for ordinary people as reflected in recent conversations on social media,for,,,,,,P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Rajasthan,Jaipur,news_comment,,parent,Positive,
,according to feedback collected in gurugram rte act 12 1 c ews quota has too much paperwork and corruption at local level as reflected in recent conversations on social media,against,,,,,,P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Haryana,Gurugram,play_store_review,,farmer,Negative,
,according to feedback collected in new delhi mgnrega rural employment guarantee is one of the few schemes that actually reaches villages when asked in local meetings and discussions,for,,,,,,P011,MGNREGA – Rural Employment Guarantee,Employment,Delhi,New Delhi,social_media_post,,NGO_rep,Positive,
